"Date","health_board","Indicator_Code","Count"
2020-04-09,"Abertawe Bro Morgannwg University Health Board","CO_GABed_C19",194
2020-04-09,"Abertawe Bro Morgannwg University Health Board","CO_GABed_NonC19",351
2020-04-09,"Abertawe Bro Morgannwg University Health Board","CO_GABed_Spare",222
2020-04-09,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_C19",29
2020-04-09,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_NonC19",14
2020-04-09,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_Spare",71
2020-04-09,"Cardiff and Vale University Health Board","CO_GABed_C19",190
2020-04-09,"Cardiff and Vale University Health Board","CO_GABed_NonC19",433
2020-04-09,"Cardiff and Vale University Health Board","CO_GABed_Spare",714
2020-04-09,"Cardiff and Vale University Health Board","CO_IVBed_C19",37
2020-04-09,"Cardiff and Vale University Health Board","CO_IVBed_NonC19",11
2020-04-09,"Cardiff and Vale University Health Board","CO_IVBed_Spare",27
2020-04-09,"Cwm Taf University Health Board","CO_GABed_C19",160
2020-04-09,"Cwm Taf University Health Board","CO_GABed_NonC19",359
2020-04-09,"Cwm Taf University Health Board","CO_GABed_Spare",417
2020-04-09,"Cwm Taf University Health Board","CO_IVBed_C19",27
2020-04-09,"Cwm Taf University Health Board","CO_IVBed_NonC19",3
2020-04-09,"Cwm Taf University Health Board","CO_IVBed_Spare",30
2020-04-09,"Aneurin Bevan University Health Board","CO_GABed_C19",243
2020-04-09,"Aneurin Bevan University Health Board","CO_GABed_NonC19",264
2020-04-09,"Aneurin Bevan University Health Board","CO_GABed_Spare",646
2020-04-09,"Aneurin Bevan University Health Board","CO_IVBed_C19",44
2020-04-09,"Aneurin Bevan University Health Board","CO_IVBed_NonC19",5
2020-04-09,"Aneurin Bevan University Health Board","CO_IVBed_Spare",15
2020-04-09,"Velindre University NHS Trust","CO_GABed_C19",6
2020-04-09,"Velindre University NHS Trust","CO_GABed_NonC19",5
2020-04-09,"Velindre University NHS Trust","CO_GABed_Spare",19
2020-04-09,"Velindre University NHS Trust","CO_IVBed_C19",0
2020-04-09,"Velindre University NHS Trust","CO_IVBed_NonC19",0
2020-04-09,"Velindre University NHS Trust","CO_IVBed_Spare",0
2020-04-09,"Wales","CO_GABed_C19",1007
2020-04-09,"Wales","CO_GABed_NonC19",2214
2020-04-09,"Wales","CO_GABed_Spare",3078
2020-04-09,"Wales","CO_IVBed_C19",161
2020-04-09,"Wales","CO_IVBed_NonC19",49
2020-04-09,"Wales","CO_IVBed_Spare",211
2020-04-10,"Betsi Cadwaladr University Health Board","CO_GABed_C19",135
2020-04-10,"Betsi Cadwaladr University Health Board","CO_GABed_NonC19",513
2020-04-10,"Betsi Cadwaladr University Health Board","CO_GABed_Spare",588
2020-04-10,"Betsi Cadwaladr University Health Board","CO_IVBed_C19",18
2020-04-10,"Betsi Cadwaladr University Health Board","CO_IVBed_NonC19",16
2020-04-10,"Betsi Cadwaladr University Health Board","CO_IVBed_Spare",28
2020-04-10,"Hywel Dda University Health Board","CO_GABed_C19",105
2020-04-10,"Hywel Dda University Health Board","CO_GABed_NonC19",274
2020-04-10,"Hywel Dda University Health Board","CO_GABed_Spare",443
2020-04-10,"Hywel Dda University Health Board","CO_IVBed_C19",6
2020-04-10,"Hywel Dda University Health Board","CO_IVBed_NonC19",3
2020-04-10,"Hywel Dda University Health Board","CO_IVBed_Spare",37
2020-04-10,"Abertawe Bro Morgannwg University Health Board","CO_GABed_C19",233
2020-04-10,"Abertawe Bro Morgannwg University Health Board","CO_GABed_NonC19",362
2020-04-10,"Abertawe Bro Morgannwg University Health Board","CO_GABed_Spare",133
2020-04-10,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_C19",26
2020-04-10,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_NonC19",17
2020-04-10,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_Spare",20
2020-04-10,"Cardiff and Vale University Health Board","CO_GABed_C19",191
2020-04-10,"Cardiff and Vale University Health Board","CO_GABed_NonC19",427
2020-04-10,"Cardiff and Vale University Health Board","CO_GABed_Spare",715
2020-04-10,"Cardiff and Vale University Health Board","CO_IVBed_C19",36
2020-04-10,"Cardiff and Vale University Health Board","CO_IVBed_NonC19",11
2020-04-10,"Cardiff and Vale University Health Board","CO_IVBed_Spare",32
2020-04-10,"Cwm Taf University Health Board","CO_GABed_C19",156
2020-04-10,"Cwm Taf University Health Board","CO_GABed_NonC19",330
2020-04-10,"Cwm Taf University Health Board","CO_GABed_Spare",474
2020-04-10,"Cwm Taf University Health Board","CO_IVBed_C19",27
2020-04-10,"Cwm Taf University Health Board","CO_IVBed_NonC19",4
2020-04-10,"Cwm Taf University Health Board","CO_IVBed_Spare",29
2020-04-10,"Aneurin Bevan University Health Board","CO_GABed_C19",246
2020-04-10,"Aneurin Bevan University Health Board","CO_GABed_NonC19",245
2020-04-10,"Aneurin Bevan University Health Board","CO_GABed_Spare",662
2020-04-10,"Aneurin Bevan University Health Board","CO_IVBed_C19",40
2020-04-10,"Aneurin Bevan University Health Board","CO_IVBed_NonC19",9
2020-04-10,"Aneurin Bevan University Health Board","CO_IVBed_Spare",15
2020-04-10,"Velindre University NHS Trust","CO_GABed_C19",3
2020-04-10,"Velindre University NHS Trust","CO_GABed_NonC19",5
2020-04-10,"Velindre University NHS Trust","CO_GABed_Spare",22
2020-04-10,"Velindre University NHS Trust","CO_IVBed_C19",0
2020-04-10,"Velindre University NHS Trust","CO_IVBed_NonC19",0
2020-04-10,"Velindre University NHS Trust","CO_IVBed_Spare",0
2020-04-10,"Wales","CO_GABed_C19",1069
2020-04-10,"Wales","CO_GABed_NonC19",2156
2020-04-10,"Wales","CO_GABed_Spare",3037
2020-04-10,"Wales","CO_IVBed_C19",153
2020-04-10,"Wales","CO_IVBed_NonC19",60
2020-04-10,"Wales","CO_IVBed_Spare",161
2020-04-11,"Betsi Cadwaladr University Health Board","CO_GABed_C19",139
2020-04-11,"Betsi Cadwaladr University Health Board","CO_GABed_NonC19",530
2020-04-11,"Betsi Cadwaladr University Health Board","CO_GABed_Spare",567
2020-04-11,"Betsi Cadwaladr University Health Board","CO_IVBed_C19",15
2020-04-11,"Betsi Cadwaladr University Health Board","CO_IVBed_NonC19",12
2020-04-11,"Betsi Cadwaladr University Health Board","CO_IVBed_Spare",35
2020-04-11,"Hywel Dda University Health Board","CO_GABed_C19",104
2020-04-11,"Hywel Dda University Health Board","CO_GABed_NonC19",285
2020-04-11,"Hywel Dda University Health Board","CO_GABed_Spare",433
2020-04-11,"Hywel Dda University Health Board","CO_IVBed_C19",5
2020-04-11,"Hywel Dda University Health Board","CO_IVBed_NonC19",5
2020-04-11,"Hywel Dda University Health Board","CO_IVBed_Spare",36
2020-04-11,"Abertawe Bro Morgannwg University Health Board","CO_GABed_C19",180
2020-04-11,"Abertawe Bro Morgannwg University Health Board","CO_GABed_NonC19",290
2020-04-11,"Abertawe Bro Morgannwg University Health Board","CO_GABed_Spare",291
2020-04-11,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_C19",27
2020-04-11,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_NonC19",0
2020-04-11,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_Spare",36
2020-04-11,"Cardiff and Vale University Health Board","CO_GABed_C19",210
2020-04-11,"Cardiff and Vale University Health Board","CO_GABed_NonC19",411
2020-04-11,"Cardiff and Vale University Health Board","CO_GABed_Spare",704
2020-04-11,"Cardiff and Vale University Health Board","CO_IVBed_C19",32
2020-04-11,"Cardiff and Vale University Health Board","CO_IVBed_NonC19",16
2020-04-11,"Cardiff and Vale University Health Board","CO_IVBed_Spare",39
2020-04-11,"Cwm Taf University Health Board","CO_GABed_C19",178
2020-04-11,"Cwm Taf University Health Board","CO_GABed_NonC19",323
2020-04-11,"Cwm Taf University Health Board","CO_GABed_Spare",431
2020-04-11,"Cwm Taf University Health Board","CO_IVBed_C19",24
2020-04-11,"Cwm Taf University Health Board","CO_IVBed_NonC19",4
2020-04-11,"Cwm Taf University Health Board","CO_IVBed_Spare",32
2020-04-11,"Aneurin Bevan University Health Board","CO_GABed_C19",244
2020-04-11,"Aneurin Bevan University Health Board","CO_GABed_NonC19",231
2020-04-11,"Aneurin Bevan University Health Board","CO_GABed_Spare",678
2020-04-11,"Aneurin Bevan University Health Board","CO_IVBed_C19",46
2020-04-11,"Aneurin Bevan University Health Board","CO_IVBed_NonC19",4
2020-04-11,"Aneurin Bevan University Health Board","CO_IVBed_Spare",14
2020-04-11,"Velindre University NHS Trust","CO_GABed_C19",4
2020-04-11,"Velindre University NHS Trust","CO_GABed_NonC19",8
2020-04-11,"Velindre University NHS Trust","CO_GABed_Spare",18
2020-04-11,"Velindre University NHS Trust","CO_IVBed_C19",0
2020-04-11,"Velindre University NHS Trust","CO_IVBed_NonC19",0
2020-04-11,"Velindre University NHS Trust","CO_IVBed_Spare",0
2020-04-11,"Wales","CO_GABed_C19",1059
2020-04-11,"Wales","CO_GABed_NonC19",2078
2020-04-11,"Wales","CO_GABed_Spare",3122
2020-04-11,"Wales","CO_IVBed_C19",149
2020-04-11,"Wales","CO_IVBed_NonC19",41
2020-04-11,"Wales","CO_IVBed_Spare",192
2020-04-12,"Betsi Cadwaladr University Health Board","CO_GABed_C19",156
2020-04-12,"Betsi Cadwaladr University Health Board","CO_GABed_NonC19",541
2020-04-12,"Betsi Cadwaladr University Health Board","CO_GABed_Spare",539
2020-04-12,"Betsi Cadwaladr University Health Board","CO_IVBed_C19",18
2020-04-12,"Betsi Cadwaladr University Health Board","CO_IVBed_NonC19",11
2020-04-12,"Betsi Cadwaladr University Health Board","CO_IVBed_Spare",33
2020-04-12,"Hywel Dda University Health Board","CO_GABed_C19",101
2020-04-12,"Hywel Dda University Health Board","CO_GABed_NonC19",263
2020-04-12,"Hywel Dda University Health Board","CO_GABed_Spare",458
2020-04-12,"Hywel Dda University Health Board","CO_IVBed_C19",4
2020-04-12,"Hywel Dda University Health Board","CO_IVBed_NonC19",5
2020-04-12,"Hywel Dda University Health Board","CO_IVBed_Spare",37
2020-04-12,"Abertawe Bro Morgannwg University Health Board","CO_GABed_C19",200
2020-04-12,"Abertawe Bro Morgannwg University Health Board","CO_GABed_NonC19",147
2020-04-12,"Abertawe Bro Morgannwg University Health Board","CO_GABed_Spare",440
2020-04-12,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_C19",28
2020-04-12,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_NonC19",16
2020-04-12,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_Spare",19
2020-04-12,"Cardiff and Vale University Health Board","CO_GABed_C19",220
2020-04-12,"Cardiff and Vale University Health Board","CO_GABed_NonC19",393
2020-04-12,"Cardiff and Vale University Health Board","CO_GABed_Spare",712
2020-04-12,"Cardiff and Vale University Health Board","CO_IVBed_C19",34
2020-04-12,"Cardiff and Vale University Health Board","CO_IVBed_NonC19",15
2020-04-12,"Cardiff and Vale University Health Board","CO_IVBed_Spare",38
2020-04-12,"Cwm Taf University Health Board","CO_GABed_C19",174
2020-04-12,"Cwm Taf University Health Board","CO_GABed_NonC19",320
2020-04-12,"Cwm Taf University Health Board","CO_GABed_Spare",438
2020-04-12,"Cwm Taf University Health Board","CO_IVBed_C19",27
2020-04-12,"Cwm Taf University Health Board","CO_IVBed_NonC19",4
2020-04-12,"Cwm Taf University Health Board","CO_IVBed_Spare",29
2020-04-12,"Aneurin Bevan University Health Board","CO_GABed_C19",249
2020-04-12,"Aneurin Bevan University Health Board","CO_GABed_NonC19",240
2020-04-12,"Aneurin Bevan University Health Board","CO_GABed_Spare",632
2020-04-12,"Aneurin Bevan University Health Board","CO_IVBed_C19",42
2020-04-12,"Aneurin Bevan University Health Board","CO_IVBed_NonC19",6
2020-04-12,"Aneurin Bevan University Health Board","CO_IVBed_Spare",16
2020-04-12,"Velindre University NHS Trust","CO_GABed_C19",4
2020-04-12,"Velindre University NHS Trust","CO_GABed_NonC19",4
2020-04-12,"Velindre University NHS Trust","CO_GABed_Spare",22
2020-04-12,"Velindre University NHS Trust","CO_IVBed_C19",0
2020-04-12,"Velindre University NHS Trust","CO_IVBed_NonC19",0
2020-04-12,"Velindre University NHS Trust","CO_IVBed_Spare",0
2020-04-12,"Wales","CO_GABed_C19",1104
2020-04-12,"Wales","CO_GABed_NonC19",1908
2020-04-12,"Wales","CO_GABed_Spare",3241
2020-04-12,"Wales","CO_IVBed_C19",153
2020-04-12,"Wales","CO_IVBed_NonC19",57
2020-04-12,"Wales","CO_IVBed_Spare",172
2020-04-13,"Betsi Cadwaladr University Health Board","CO_GABed_C19",143
2020-04-13,"Betsi Cadwaladr University Health Board","CO_GABed_NonC19",542
2020-04-13,"Betsi Cadwaladr University Health Board","CO_GABed_Spare",551
2020-04-13,"Betsi Cadwaladr University Health Board","CO_IVBed_C19",20
2020-04-13,"Betsi Cadwaladr University Health Board","CO_IVBed_NonC19",9
2020-04-13,"Betsi Cadwaladr University Health Board","CO_IVBed_Spare",33
2020-04-13,"Hywel Dda University Health Board","CO_GABed_C19",96
2020-04-13,"Hywel Dda University Health Board","CO_GABed_NonC19",255
2020-04-13,"Hywel Dda University Health Board","CO_GABed_Spare",471
2020-04-13,"Hywel Dda University Health Board","CO_IVBed_C19",4
2020-04-13,"Hywel Dda University Health Board","CO_IVBed_NonC19",8
2020-04-13,"Hywel Dda University Health Board","CO_IVBed_Spare",34
2020-04-13,"Abertawe Bro Morgannwg University Health Board","CO_GABed_C19",200
2020-04-13,"Abertawe Bro Morgannwg University Health Board","CO_GABed_NonC19",307
2020-04-13,"Abertawe Bro Morgannwg University Health Board","CO_GABed_Spare",175
2020-04-13,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_C19",27
2020-04-13,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_NonC19",14
2020-04-13,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_Spare",21
2020-04-13,"Cardiff and Vale University Health Board","CO_GABed_C19",217
2020-04-13,"Cardiff and Vale University Health Board","CO_GABed_NonC19",388
2020-04-13,"Cardiff and Vale University Health Board","CO_GABed_Spare",720
2020-04-13,"Cardiff and Vale University Health Board","CO_IVBed_C19",36
2020-04-13,"Cardiff and Vale University Health Board","CO_IVBed_NonC19",14
2020-04-13,"Cardiff and Vale University Health Board","CO_IVBed_Spare",37
2020-04-13,"Cwm Taf University Health Board","CO_GABed_C19",170
2020-04-13,"Cwm Taf University Health Board","CO_GABed_NonC19",319
2020-04-13,"Cwm Taf University Health Board","CO_GABed_Spare",438
2020-04-13,"Cwm Taf University Health Board","CO_IVBed_C19",26
2020-04-13,"Cwm Taf University Health Board","CO_IVBed_NonC19",7
2020-04-13,"Cwm Taf University Health Board","CO_IVBed_Spare",27
2020-04-13,"Aneurin Bevan University Health Board","CO_GABed_C19",203
2020-04-13,"Aneurin Bevan University Health Board","CO_GABed_NonC19",287
2020-04-13,"Aneurin Bevan University Health Board","CO_GABed_Spare",659
2020-04-13,"Aneurin Bevan University Health Board","CO_IVBed_C19",42
2020-04-13,"Aneurin Bevan University Health Board","CO_IVBed_NonC19",7
2020-04-13,"Aneurin Bevan University Health Board","CO_IVBed_Spare",21
2020-04-13,"Velindre University NHS Trust","CO_GABed_C19",3
2020-04-13,"Velindre University NHS Trust","CO_GABed_NonC19",6
2020-04-13,"Velindre University NHS Trust","CO_GABed_Spare",21
2020-04-13,"Velindre University NHS Trust","CO_IVBed_C19",0
2020-04-13,"Velindre University NHS Trust","CO_IVBed_NonC19",0
2020-04-13,"Velindre University NHS Trust","CO_IVBed_Spare",0
2020-04-13,"Wales","CO_GABed_C19",1032
2020-04-13,"Wales","CO_GABed_NonC19",2104
2020-04-13,"Wales","CO_GABed_Spare",3035
2020-04-13,"Wales","CO_IVBed_C19",155
2020-04-13,"Wales","CO_IVBed_NonC19",59
2020-04-13,"Wales","CO_IVBed_Spare",173
2020-04-14,"Betsi Cadwaladr University Health Board","CO_GABed_C19",164
2020-04-14,"Betsi Cadwaladr University Health Board","CO_GABed_NonC19",530
2020-04-14,"Betsi Cadwaladr University Health Board","CO_GABed_Spare",527
2020-04-14,"Betsi Cadwaladr University Health Board","CO_IVBed_C19",18
2020-04-14,"Betsi Cadwaladr University Health Board","CO_IVBed_NonC19",6
2020-04-14,"Betsi Cadwaladr University Health Board","CO_IVBed_Spare",38
2020-04-14,"Hywel Dda University Health Board","CO_GABed_C19",95
2020-04-14,"Hywel Dda University Health Board","CO_GABed_NonC19",231
2020-04-14,"Hywel Dda University Health Board","CO_GABed_Spare",516
2020-04-14,"Hywel Dda University Health Board","CO_IVBed_C19",4
2020-04-14,"Hywel Dda University Health Board","CO_IVBed_NonC19",7
2020-04-14,"Hywel Dda University Health Board","CO_IVBed_Spare",35
2020-04-14,"Abertawe Bro Morgannwg University Health Board","CO_GABed_C19",199
2020-04-14,"Abertawe Bro Morgannwg University Health Board","CO_GABed_NonC19",344
2020-04-14,"Abertawe Bro Morgannwg University Health Board","CO_GABed_Spare",171
2020-04-14,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_C19",30
2020-04-14,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_NonC19",13
2020-04-14,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_Spare",20
2020-04-14,"Cardiff and Vale University Health Board","CO_GABed_C19",206
2020-04-14,"Cardiff and Vale University Health Board","CO_GABed_NonC19",426
2020-04-14,"Cardiff and Vale University Health Board","CO_GABed_Spare",693
2020-04-14,"Cardiff and Vale University Health Board","CO_IVBed_C19",34
2020-04-14,"Cardiff and Vale University Health Board","CO_IVBed_NonC19",16
2020-04-14,"Cardiff and Vale University Health Board","CO_IVBed_Spare",37
2020-04-14,"Cwm Taf University Health Board","CO_GABed_C19",171
2020-04-14,"Cwm Taf University Health Board","CO_GABed_NonC19",367
2020-04-14,"Cwm Taf University Health Board","CO_GABed_Spare",390
2020-04-14,"Cwm Taf University Health Board","CO_IVBed_C19",23
2020-04-14,"Cwm Taf University Health Board","CO_IVBed_NonC19",6
2020-04-14,"Cwm Taf University Health Board","CO_IVBed_Spare",32
2020-04-14,"Aneurin Bevan University Health Board","CO_GABed_C19",201
2020-04-14,"Aneurin Bevan University Health Board","CO_GABed_NonC19",303
2020-04-14,"Aneurin Bevan University Health Board","CO_GABed_Spare",647
2020-04-14,"Aneurin Bevan University Health Board","CO_IVBed_C19",42
2020-04-14,"Aneurin Bevan University Health Board","CO_IVBed_NonC19",8
2020-04-14,"Aneurin Bevan University Health Board","CO_IVBed_Spare",20
2020-04-14,"Velindre University NHS Trust","CO_GABed_C19",4
2020-04-14,"Velindre University NHS Trust","CO_GABed_NonC19",2
2020-04-14,"Velindre University NHS Trust","CO_GABed_Spare",24
2020-04-14,"Velindre University NHS Trust","CO_IVBed_C19",0
2020-04-14,"Velindre University NHS Trust","CO_IVBed_NonC19",0
2020-04-14,"Velindre University NHS Trust","CO_IVBed_Spare",0
2020-04-14,"Wales","CO_GABed_C19",1040
2020-04-14,"Wales","CO_GABed_NonC19",2203
2020-04-14,"Wales","CO_GABed_Spare",2968
2020-04-14,"Wales","CO_IVBed_C19",151
2020-04-14,"Wales","CO_IVBed_NonC19",56
2020-04-14,"Wales","CO_IVBed_Spare",182
2020-04-15,"Betsi Cadwaladr University Health Board","CO_GABed_C19",165
2020-04-15,"Betsi Cadwaladr University Health Board","CO_GABed_NonC19",545
2020-04-15,"Betsi Cadwaladr University Health Board","CO_GABed_Spare",521
2020-04-15,"Betsi Cadwaladr University Health Board","CO_IVBed_C19",18
