"date","health_board","admission_type","count","covid_status"
2020-04-11,"Cardiff and Vale University Health Board","C19_Sus",30,"Suspected"
2020-04-11,"Cardiff and Vale University Health Board","NonC19",427,NA
2020-04-11,"Cwm Taf University Health Board","All",529,NA
2020-04-11,"Cwm Taf University Health Board","C19",202,"All"
2020-04-11,"Cwm Taf University Health Board","C19_Con",154,"Confirmed"
2020-04-11,"Cwm Taf University Health Board","C19_Sus",48,"Suspected"
2020-04-11,"Cwm Taf University Health Board","NonC19",327,NA
2020-04-11,"Aneurin Bevan University Health Board","All",525,NA
2020-04-11,"Aneurin Bevan University Health Board","C19",290,"All"
2020-04-11,"Aneurin Bevan University Health Board","C19_Con",196,"Confirmed"
2020-04-11,"Aneurin Bevan University Health Board","C19_Sus",94,"Suspected"
2020-04-11,"Aneurin Bevan University Health Board","NonC19",235,NA
2020-04-11,"Velindre University NHS Trust","All",12,NA
2020-04-11,"Velindre University NHS Trust","C19",4,"All"
2020-04-11,"Velindre University NHS Trust","C19_Con",3,"Confirmed"
2020-04-11,"Velindre University NHS Trust","C19_Sus",1,"Suspected"
2020-04-11,"Velindre University NHS Trust","NonC19",8,NA
2020-04-11,"Wales","All",3327,NA
2020-04-11,"Wales","C19",1208,"All"
2020-04-11,"Wales","C19_Con",865,"Confirmed"
2020-04-11,"Wales","C19_Sus",343,"Suspected"
2020-04-11,"Wales","NonC19",2119,NA
2020-04-12,"Betsi Cadwaladr University Health Board","All",726,NA
2020-04-12,"Betsi Cadwaladr University Health Board","C19",174,"All"
2020-04-12,"Betsi Cadwaladr University Health Board","C19_Con",102,"Confirmed"
2020-04-12,"Betsi Cadwaladr University Health Board","C19_Sus",72,"Suspected"
2020-04-12,"Betsi Cadwaladr University Health Board","NonC19",552,NA
2020-04-12,"Hywel Dda University Health Board","All",373,NA
2020-04-12,"Hywel Dda University Health Board","C19",105,"All"
2020-04-12,"Hywel Dda University Health Board","C19_Con",50,"Confirmed"
2020-04-12,"Hywel Dda University Health Board","C19_Sus",55,"Suspected"
2020-04-12,"Hywel Dda University Health Board","NonC19",268,NA
2020-04-12,"Abertawe Bro Morgannwg University Health Board","All",391,NA
2020-04-12,"Abertawe Bro Morgannwg University Health Board","C19",228,"All"
2020-04-12,"Abertawe Bro Morgannwg University Health Board","C19_Con",170,"Confirmed"
2020-04-12,"Abertawe Bro Morgannwg University Health Board","C19_Sus",58,"Suspected"
2020-04-12,"Abertawe Bro Morgannwg University Health Board","NonC19",163,NA
2020-04-12,"Cardiff and Vale University Health Board","All",662,NA
2020-04-12,"Cardiff and Vale University Health Board","C19",254,"All"
2020-04-12,"Cardiff and Vale University Health Board","C19_Con",221,"Confirmed"
2020-04-12,"Cardiff and Vale University Health Board","C19_Sus",33,"Suspected"
2020-04-12,"Cardiff and Vale University Health Board","NonC19",408,NA
2020-04-12,"Cwm Taf University Health Board","All",525,NA
2020-04-12,"Cwm Taf University Health Board","C19",201,"All"
2020-04-12,"Cwm Taf University Health Board","C19_Con",162,"Confirmed"
2020-04-12,"Cwm Taf University Health Board","C19_Sus",39,"Suspected"
2020-04-12,"Cwm Taf University Health Board","NonC19",324,NA
2020-04-12,"Aneurin Bevan University Health Board","All",537,NA
2020-04-12,"Aneurin Bevan University Health Board","C19",291,"All"
2020-04-12,"Aneurin Bevan University Health Board","C19_Con",202,"Confirmed"
2020-04-12,"Aneurin Bevan University Health Board","C19_Sus",89,"Suspected"
2020-04-12,"Aneurin Bevan University Health Board","NonC19",246,NA
2020-04-12,"Velindre University NHS Trust","All",8,NA
2020-04-12,"Velindre University NHS Trust","C19",4,"All"
2020-04-12,"Velindre University NHS Trust","C19_Con",3,"Confirmed"
2020-04-12,"Velindre University NHS Trust","C19_Sus",1,"Suspected"
2020-04-12,"Velindre University NHS Trust","NonC19",4,NA
2020-04-12,"Wales","All",3222,NA
2020-04-12,"Wales","C19",1257,"All"
2020-04-12,"Wales","C19_Con",910,"Confirmed"
2020-04-12,"Wales","C19_Sus",347,"Suspected"
2020-04-12,"Wales","NonC19",1965,NA
2020-04-13,"Betsi Cadwaladr University Health Board","All",714,NA
2020-04-13,"Betsi Cadwaladr University Health Board","C19",163,"All"
2020-04-13,"Betsi Cadwaladr University Health Board","C19_Con",95,"Confirmed"
2020-04-13,"Betsi Cadwaladr University Health Board","C19_Sus",68,"Suspected"
2020-04-13,"Betsi Cadwaladr University Health Board","NonC19",551,NA
2020-04-13,"Hywel Dda University Health Board","All",363,NA
2020-04-13,"Hywel Dda University Health Board","C19",100,"All"
2020-04-13,"Hywel Dda University Health Board","C19_Con",54,"Confirmed"
2020-04-13,"Hywel Dda University Health Board","C19_Sus",46,"Suspected"
2020-04-13,"Hywel Dda University Health Board","NonC19",263,NA
2020-04-13,"Abertawe Bro Morgannwg University Health Board","All",548,NA
2020-04-13,"Abertawe Bro Morgannwg University Health Board","C19",227,"All"
2020-04-13,"Abertawe Bro Morgannwg University Health Board","C19_Con",162,"Confirmed"
2020-04-13,"Abertawe Bro Morgannwg University Health Board","C19_Sus",65,"Suspected"
2020-04-13,"Abertawe Bro Morgannwg University Health Board","NonC19",321,NA
2020-04-13,"Cardiff and Vale University Health Board","All",655,NA
2020-04-13,"Cardiff and Vale University Health Board","C19",253,"All"
2020-04-13,"Cardiff and Vale University Health Board","C19_Con",220,"Confirmed"
2020-04-13,"Cardiff and Vale University Health Board","C19_Sus",33,"Suspected"
2020-04-13,"Cardiff and Vale University Health Board","NonC19",402,NA
2020-04-13,"Cwm Taf University Health Board","All",522,NA
2020-04-13,"Cwm Taf University Health Board","C19",196,"All"
2020-04-13,"Cwm Taf University Health Board","C19_Con",158,"Confirmed"
2020-04-13,"Cwm Taf University Health Board","C19_Sus",38,"Suspected"
2020-04-13,"Cwm Taf University Health Board","NonC19",326,NA
2020-04-13,"Aneurin Bevan University Health Board","All",539,NA
2020-04-13,"Aneurin Bevan University Health Board","C19",245,"All"
2020-04-13,"Aneurin Bevan University Health Board","C19_Con",205,"Confirmed"
2020-04-13,"Aneurin Bevan University Health Board","C19_Sus",40,"Suspected"
2020-04-13,"Aneurin Bevan University Health Board","NonC19",294,NA
2020-04-13,"Velindre University NHS Trust","All",9,NA
2020-04-13,"Velindre University NHS Trust","C19",3,"All"
2020-04-13,"Velindre University NHS Trust","C19_Con",3,"Confirmed"
2020-04-13,"Velindre University NHS Trust","C19_Sus",0,"Suspected"
2020-04-13,"Velindre University NHS Trust","NonC19",6,NA
2020-04-13,"Wales","All",3350,NA
2020-04-13,"Wales","C19",1187,"All"
2020-04-13,"Wales","C19_Con",897,"Confirmed"
2020-04-13,"Wales","C19_Sus",290,"Suspected"
2020-04-13,"Wales","NonC19",2163,NA
2020-04-14,"Betsi Cadwaladr University Health Board","All",718,NA
2020-04-14,"Betsi Cadwaladr University Health Board","C19",182,"All"
2020-04-14,"Betsi Cadwaladr University Health Board","C19_Con",108,"Confirmed"
2020-04-14,"Betsi Cadwaladr University Health Board","C19_Sus",74,"Suspected"
2020-04-14,"Betsi Cadwaladr University Health Board","NonC19",536,NA
2020-04-14,"Hywel Dda University Health Board","All",337,NA
2020-04-14,"Hywel Dda University Health Board","C19",99,"All"
2020-04-14,"Hywel Dda University Health Board","C19_Con",53,"Confirmed"
2020-04-14,"Hywel Dda University Health Board","C19_Sus",46,"Suspected"
2020-04-14,"Hywel Dda University Health Board","NonC19",238,NA
2020-04-14,"Abertawe Bro Morgannwg University Health Board","All",586,NA
2020-04-14,"Abertawe Bro Morgannwg University Health Board","C19",229,"All"
2020-04-14,"Abertawe Bro Morgannwg University Health Board","C19_Con",177,"Confirmed"
2020-04-14,"Abertawe Bro Morgannwg University Health Board","C19_Sus",52,"Suspected"
2020-04-14,"Abertawe Bro Morgannwg University Health Board","NonC19",357,NA
2020-04-14,"Cardiff and Vale University Health Board","All",682,NA
2020-04-14,"Cardiff and Vale University Health Board","C19",240,"All"
2020-04-14,"Cardiff and Vale University Health Board","C19_Con",223,"Confirmed"
2020-04-14,"Cardiff and Vale University Health Board","C19_Sus",17,"Suspected"
2020-04-14,"Cardiff and Vale University Health Board","NonC19",442,NA
2020-04-14,"Cwm Taf University Health Board","All",567,NA
2020-04-14,"Cwm Taf University Health Board","C19",194,"All"
2020-04-14,"Cwm Taf University Health Board","C19_Con",162,"Confirmed"
2020-04-14,"Cwm Taf University Health Board","C19_Sus",32,"Suspected"
2020-04-14,"Cwm Taf University Health Board","NonC19",373,NA
2020-04-14,"Aneurin Bevan University Health Board","All",554,NA
2020-04-14,"Aneurin Bevan University Health Board","C19",243,"All"
2020-04-14,"Aneurin Bevan University Health Board","C19_Con",193,"Confirmed"
2020-04-14,"Aneurin Bevan University Health Board","C19_Sus",50,"Suspected"
2020-04-14,"Aneurin Bevan University Health Board","NonC19",311,NA
2020-04-14,"Velindre University NHS Trust","All",6,NA
2020-04-14,"Velindre University NHS Trust","C19",4,"All"
2020-04-14,"Velindre University NHS Trust","C19_Con",3,"Confirmed"
2020-04-14,"Velindre University NHS Trust","C19_Sus",1,"Suspected"
2020-04-14,"Velindre University NHS Trust","NonC19",2,NA
2020-04-14,"Wales","All",3450,NA
2020-04-14,"Wales","C19",1191,"All"
2020-04-14,"Wales","C19_Con",919,"Confirmed"
2020-04-14,"Wales","C19_Sus",272,"Suspected"
2020-04-14,"Wales","NonC19",2259,NA
2020-04-15,"Betsi Cadwaladr University Health Board","All",733,NA
2020-04-15,"Betsi Cadwaladr University Health Board","C19",183,"All"
2020-04-15,"Betsi Cadwaladr University Health Board","C19_Con",112,"Confirmed"
2020-04-15,"Betsi Cadwaladr University Health Board","C19_Sus",71,"Suspected"
2020-04-15,"Betsi Cadwaladr University Health Board","NonC19",550,NA
2020-04-15,"Hywel Dda University Health Board","All",386,NA
2020-04-15,"Hywel Dda University Health Board","C19",100,"All"
2020-04-15,"Hywel Dda University Health Board","C19_Con",53,"Confirmed"
2020-04-15,"Hywel Dda University Health Board","C19_Sus",47,"Suspected"
2020-04-15,"Hywel Dda University Health Board","NonC19",286,NA
2020-04-15,"Abertawe Bro Morgannwg University Health Board","All",565,NA
2020-04-15,"Abertawe Bro Morgannwg University Health Board","C19",236,"All"
2020-04-15,"Abertawe Bro Morgannwg University Health Board","C19_Con",174,"Confirmed"
2020-04-15,"Abertawe Bro Morgannwg University Health Board","C19_Sus",62,"Suspected"
2020-04-15,"Abertawe Bro Morgannwg University Health Board","NonC19",329,NA
2020-04-15,"Cardiff and Vale University Health Board","All",661,NA
2020-04-15,"Cardiff and Vale University Health Board","C19",248,"All"
2020-04-15,"Cardiff and Vale University Health Board","C19_Con",212,"Confirmed"
2020-04-15,"Cardiff and Vale University Health Board","C19_Sus",36,"Suspected"
2020-04-15,"Cardiff and Vale University Health Board","NonC19",413,NA
2020-04-15,"Cwm Taf University Health Board","All",545,NA
2020-04-15,"Cwm Taf University Health Board","C19",185,"All"
2020-04-15,"Cwm Taf University Health Board","C19_Con",145,"Confirmed"
2020-04-15,"Cwm Taf University Health Board","C19_Sus",40,"Suspected"
2020-04-15,"Cwm Taf University Health Board","NonC19",360,NA
2020-04-15,"Aneurin Bevan University Health Board","All",549,NA
2020-04-15,"Aneurin Bevan University Health Board","C19",252,"All"
2020-04-15,"Aneurin Bevan University Health Board","C19_Con",186,"Confirmed"
2020-04-15,"Aneurin Bevan University Health Board","C19_Sus",66,"Suspected"
2020-04-15,"Aneurin Bevan University Health Board","NonC19",297,NA
2020-04-15,"Velindre University NHS Trust","All",12,NA
2020-04-15,"Velindre University NHS Trust","C19",5,"All"
2020-04-15,"Velindre University NHS Trust","C19_Con",2,"Confirmed"
2020-04-15,"Velindre University NHS Trust","C19_Sus",3,"Suspected"
2020-04-15,"Velindre University NHS Trust","NonC19",7,NA
2020-04-15,"Wales","All",3451,NA
2020-04-15,"Wales","C19",1209,"All"
2020-04-15,"Wales","C19_Con",884,"Confirmed"
2020-04-15,"Wales","C19_Sus",325,"Suspected"
2020-04-15,"Wales","NonC19",2242,NA
2020-04-16,"Betsi Cadwaladr University Health Board","All",682,NA
2020-04-16,"Betsi Cadwaladr University Health Board","C19",187,"All"
2020-04-16,"Betsi Cadwaladr University Health Board","C19_Con",95,"Confirmed"
2020-04-16,"Betsi Cadwaladr University Health Board","C19_Sus",92,"Suspected"
2020-04-16,"Betsi Cadwaladr University Health Board","NonC19",495,NA
2020-04-16,"Hywel Dda University Health Board","All",371,NA
2020-04-16,"Hywel Dda University Health Board","C19",107,"All"
2020-04-16,"Hywel Dda University Health Board","C19_Con",50,"Confirmed"
2020-04-16,"Hywel Dda University Health Board","C19_Sus",57,"Suspected"
2020-04-16,"Hywel Dda University Health Board","NonC19",264,NA
2020-04-16,"Abertawe Bro Morgannwg University Health Board","All",398,NA
2020-04-16,"Abertawe Bro Morgannwg University Health Board","C19",251,"All"
2020-04-16,"Abertawe Bro Morgannwg University Health Board","C19_Con",169,"Confirmed"
2020-04-16,"Abertawe Bro Morgannwg University Health Board","C19_Sus",82,"Suspected"
2020-04-16,"Abertawe Bro Morgannwg University Health Board","NonC19",147,NA
2020-04-16,"Cardiff and Vale University Health Board","All",652,NA
2020-04-16,"Cardiff and Vale University Health Board","C19",241,"All"
2020-04-16,"Cardiff and Vale University Health Board","C19_Con",208,"Confirmed"
2020-04-16,"Cardiff and Vale University Health Board","C19_Sus",33,"Suspected"
2020-04-16,"Cardiff and Vale University Health Board","NonC19",411,NA
2020-04-16,"Cwm Taf University Health Board","All",552,NA
2020-04-16,"Cwm Taf University Health Board","C19",180,"All"
2020-04-16,"Cwm Taf University Health Board","C19_Con",140,"Confirmed"
2020-04-16,"Cwm Taf University Health Board","C19_Sus",40,"Suspected"
2020-04-16,"Cwm Taf University Health Board","NonC19",372,NA
2020-04-16,"Aneurin Bevan University Health Board","All",552,NA
2020-04-16,"Aneurin Bevan University Health Board","C19",254,"All"
2020-04-16,"Aneurin Bevan University Health Board","C19_Con",178,"Confirmed"
2020-04-16,"Aneurin Bevan University Health Board","C19_Sus",76,"Suspected"
2020-04-16,"Aneurin Bevan University Health Board","NonC19",298,NA
2020-04-16,"Velindre University NHS Trust","All",17,NA
2020-04-16,"Velindre University NHS Trust","C19",7,"All"
2020-04-16,"Velindre University NHS Trust","C19_Con",4,"Confirmed"
2020-04-16,"Velindre University NHS Trust","C19_Sus",3,"Suspected"
2020-04-16,"Velindre University NHS Trust","NonC19",10,NA
2020-04-16,"Wales","All",3224,NA
2020-04-16,"Wales","C19",1227,"All"
2020-04-16,"Wales","C19_Con",844,"Confirmed"
2020-04-16,"Wales","C19_Sus",383,"Suspected"
2020-04-16,"Wales","NonC19",1997,NA
2020-04-17,"Betsi Cadwaladr University Health Board","All",707,NA
2020-04-17,"Betsi Cadwaladr University Health Board","C19",215,"All"
2020-04-17,"Betsi Cadwaladr University Health Board","C19_Con",100,"Confirmed"
2020-04-17,"Betsi Cadwaladr University Health Board","C19_Sus",115,"Suspected"
2020-04-17,"Betsi Cadwaladr University Health Board","NonC19",492,NA
2020-04-17,"Hywel Dda University Health Board","All",399,NA
2020-04-17,"Hywel Dda University Health Board","C19",109,"All"
2020-04-17,"Hywel Dda University Health Board","C19_Con",53,"Confirmed"
2020-04-17,"Hywel Dda University Health Board","C19_Sus",56,"Suspected"
2020-04-17,"Hywel Dda University Health Board","NonC19",290,NA
2020-04-17,"Abertawe Bro Morgannwg University Health Board","All",577,NA
2020-04-17,"Abertawe Bro Morgannwg University Health Board","C19",232,"All"
2020-04-17,"Abertawe Bro Morgannwg University Health Board","C19_Con",165,"Confirmed"
2020-04-17,"Abertawe Bro Morgannwg University Health Board","C19_Sus",67,"Suspected"
2020-04-17,"Abertawe Bro Morgannwg University Health Board","NonC19",345,NA
2020-04-17,"Cardiff and Vale University Health Board","All",674,NA
2020-04-17,"Cardiff and Vale University Health Board","C19",237,"All"
2020-04-17,"Cardiff and Vale University Health Board","C19_Con",197,"Confirmed"
2020-04-17,"Cardiff and Vale University Health Board","C19_Sus",40,"Suspected"
2020-04-17,"Cardiff and Vale University Health Board","NonC19",437,NA
2020-04-17,"Cwm Taf University Health Board","All",553,NA
2020-04-17,"Cwm Taf University Health Board","C19",186,"All"
2020-04-17,"Cwm Taf University Health Board","C19_Con",139,"Confirmed"
2020-04-17,"Cwm Taf University Health Board","C19_Sus",47,"Suspected"
2020-04-17,"Cwm Taf University Health Board","NonC19",367,NA
2020-04-17,"Aneurin Bevan University Health Board","All",560,NA
2020-04-17,"Aneurin Bevan University Health Board","C19",244,"All"
2020-04-17,"Aneurin Bevan University Health Board","C19_Con",168,"Confirmed"
2020-04-17,"Aneurin Bevan University Health Board","C19_Sus",76,"Suspected"
2020-04-17,"Aneurin Bevan University Health Board","NonC19",316,NA
2020-04-17,"Velindre University NHS Trust","All",17,NA
2020-04-17,"Velindre University NHS Trust","C19",4,"All"
2020-04-17,"Velindre University NHS Trust","C19_Con",3,"Confirmed"
2020-04-17,"Velindre University NHS Trust","C19_Sus",1,"Suspected"
2020-04-17,"Velindre University NHS Trust","NonC19",13,NA
2020-04-17,"Wales","All",3487,NA
2020-04-17,"Wales","C19",1227,"All"
2020-04-17,"Wales","C19_Con",825,"Confirmed"
2020-04-17,"Wales","C19_Sus",402,"Suspected"
2020-04-17,"Wales","NonC19",2260,NA
2020-04-18,"Betsi Cadwaladr University Health Board","All",772,NA
2020-04-18,"Betsi Cadwaladr University Health Board","C19",246,"All"
2020-04-18,"Betsi Cadwaladr University Health Board","C19_Con",126,"Confirmed"
2020-04-18,"Betsi Cadwaladr University Health Board","C19_Sus",120,"Suspected"
2020-04-18,"Betsi Cadwaladr University Health Board","NonC19",526,NA
2020-04-18,"Hywel Dda University Health Board","All",403,NA
